name,brand,category,abv,volume_ml,origin,avg_price,tasting_notes,source,verified
"지우아니, 마나비",지우아니 Giuaani,wine,,750,조지아,,화이트 · 카헤티,wine21,true
"슈미 와이너리, 이베리울리 무쿠자니",슈미 와이너리 Shumi Winery [B2B],wine,,750,조지아,,레드 · 카헤티,wine21,true
"슈미 와이너리, 이베리울리 히흐비 크베브리",슈미 와이너리 Shumi Winery [B2B],wine,,750,조지아,,화이트 · 카헤티,wine21,true
"슈미 와이너리, 슈미 사페라비",슈미 와이너리 Shumi Winery [B2B],wine,,750,조지아,,레드 · 카헤티,wine21,true
"슈미 와이너리, 슈미 치난달리",슈미 와이너리 Shumi Winery [B2B],wine,,750,조지아,,화이트 · 카헤티,wine21,true
"슈미 와이너리, 이베리울리 사페라비 크베브리",슈미 와이너리 Shumi Winery [B2B],wine,,750,조지아,,레드 · 카헤티,wine21,true
"구레마니 셀러, 차차",구레마니 셀러 Guremani Cellar,wine,,750,조지아,,고도주 · 카헤티,wine21,true
"두글라제, 베리 올드 12",두글라제 와인 컴퍼니 Dugladze Wine Company,wine,,750,조지아,,고도주,wine21,true
"티바넬리, 사페라비 크베브리",티바넬리 Tibaaneli [B2B],wine,,750,조지아,,레드 · 카헤티,wine21,true
"티바넬리, 킨즈마라울리",티바넬리 Tibaaneli [B2B],wine,,750,조지아,,레드 · 카헤티,wine21,true
"티바넬리, 무쿠자니",티바넬리 Tibaaneli [B2B],wine,,750,조지아,,레드 · 카헤티,wine21,true
"티바넬리, 키시 크베브리",티바넬리 Tibaaneli [B2B],wine,,750,조지아,,화이트 · 카헤티,wine21,true
"티바넬리, 르카치텔리 크베브리",티바넬리 Tibaaneli [B2B],wine,,750,조지아,,화이트 · 카헤티,wine21,true
"티바넬리, 키시",티바넬리 Tibaaneli [B2B],wine,,750,조지아,,화이트 · 카헤티,wine21,true
"샬로쉬빌리 셀라, 므츠바네",샬로쉬빌리 셀라 Shaloshvili Cellar [B2B],wine,,750,조지아,,화이트 · 카헤티,wine21,true
"샬로쉬빌리 셀라, 키시-므츠바네",샬로쉬빌리 셀라 Shaloshvili Cellar [B2B],wine,,750,조지아,,화이트 · 카헤티,wine21,true
"샬로쉬빌리 셀라, 킨즈마라울리",샬로쉬빌리 셀라 Shaloshvili Cellar [B2B],wine,,750,조지아,,레드 · 카헤티,wine21,true
"샬로쉬빌리 셀라, 사페라비",샬로쉬빌리 셀라 Shaloshvili Cellar [B2B],wine,,750,조지아,,레드 · 카헤티,wine21,true
"샬로쉬빌리 셀라, 사페라비 크베브리",샬로쉬빌리 셀라 Shaloshvili Cellar [B2B],wine,,750,조지아,,레드 · 카헤티,wine21,true
"샬로쉬빌리 셀라, 사페라비 오크 배럴",샬로쉬빌리 셀라 Shaloshvili Cellar [B2B],wine,,750,조지아,,레드 · 카헤티,wine21,true
"퀴메리오니, 아카쉐니",퀴메리오니 Qimerioni [B2B],wine,,750,조지아,,레드 · 카헤티,wine21,true
"지더블유에스, 비스미노 오잘레시-카베르네 프랑",지더블유에스 GWS [B2B],wine,,750,조지아,,레드 · 카헤티,wine21,true
"지더블유에스, 비스미노 키시-리즐링",지더블유에스 GWS [B2B],wine,,750,조지아,,화이트 · 카헤티,wine21,true
"체레텔리 와이너리, 주라브 체레텔리 사페라비 크베브리",체레텔리 와이너리 Tsereteli Winery [B2B],wine,,750,조지아,,레드 · 카헤티,wine21,true
"체레텔리 와이너리, 주라브 체레텔리 킨즈마라울리",체레텔리 와이너리 Tsereteli Winery [B2B],wine,,750,조지아,,레드 · 카헤티,wine21,true
"체레텔리 와이너리, 모자익 므츠바네",체레텔리 와이너리 Tsereteli Winery [B2B],wine,,750,조지아,,화이트 · 카헤티,wine21,true
"르츠벨리시, 키시 앰버 드라이",르츠벨리시 Rtvelisi,wine,,750,조지아,,화이트 · 카헤티,wine21,true
"르츠벨리시, 치난달리 프리미엄",르츠벨리시 Rtvelisi,wine,,750,조지아,,화이트 · 카헤티,wine21,true
"르츠벨리, 킨즈마라울리",르츠벨리시 Rtvelisi,wine,,750,조지아,,레드 · 카헤티,wine21,true
"르츠벨리시, 무쿠자니",르츠벨리시 Rtvelisi,wine,,750,조지아,,레드 · 카헤티,wine21,true
"르츠벨리, 사페라비 메를로",르츠벨리시 Rtvelisi,wine,,750,조지아,,레드 · 카헤티,wine21,true
"르츠벨리시, 사페라비 크베브리",르츠벨리시 Rtvelisi,wine,,750,조지아,,레드 · 카헤티,wine21,true
"르츠벨리시, 사페라비",르츠벨리시 Rtvelisi,wine,,750,조지아,,레드 · 카헤티,wine21,true
"카다나키 1888, 므츠바네 히흐비",카다나키 1888 Kardanakhi 1888 [B2B],wine,,750,조지아,,화이트 · 카헤티,wine21,true
"카다나키 1888, 므츠바네",카다나키 1888 Kardanakhi 1888 [B2B],wine,,750,조지아,,화이트 · 카헤티,wine21,true
"카다나키 1888, 카다나키",카다나키 1888 Kardanakhi 1888 [B2B],wine,,750,조지아,,주정강화 · 카헤티,wine21,true
"카다나키 1888, 아쾨비",카다나키 1888 Kardanakhi 1888 [B2B],wine,,750,조지아,,레드 · 카헤티,wine21,true
"카다나키 1888, 챠라피",카다나키 1888 Kardanakhi 1888 [B2B],wine,,750,조지아,,화이트 · 카헤티,wine21,true
"도멘 드헤, 픽상 프리미에 크뤼 '레 제흐블레'",도멘 드헤 Domaine Derey,wine,,750,프랑스,,레드 · 부르고뉴,wine21,true
"도멘 드헤, 픽상 '레 끌로'",도멘 드헤 Domaine Derey,wine,,750,프랑스,,레드 · 부르고뉴,wine21,true
"도멘 드헤, 막사네 '레 셩 뻬흐드히'",도멘 드헤 Domaine Derey,wine,,750,프랑스,,레드 · 부르고뉴 · 89점,wine21,true
"도멘 드헤, 부르고뉴 꼬뜨 도르",도멘 드헤 Domaine Derey,wine,,750,프랑스,,레드 · 부르고뉴,wine21,true
"오헬리엉 베르데, 부르고뉴 블랑",오헬리앙 베르데 Aurelien Verdet,wine,,750,프랑스,,화이트 · 꼬뜨 드 뉘,wine21,true
"올리비에 르플레브, 쌩 호망 '수 르 샤또' 블랑",도멘 올리비에 르플레브 Domaine Olivier Leflaive,wine,,750,프랑스,,화이트 · 꼬뜨 드 본,wine21,true
샤또 뚜르 쎄랑,샤또 롤랑 드 비 Chateau Rollan de By,wine,,750,프랑스,,레드 · 메독,wine21,true
"발렁땅 르플레브, 베르즈네 레 롱그 헤 20/30 그랑 크뤼",발렁땅 르플레브 Valentin Leflaive,wine,,750,프랑스,,스파클링 · 샹빠뉴,wine21,true
"발렁땅 르플레브, 오제 라 쁘띠뜨 에 20/40 그랑 크뤼",발렁땅 르플레브 Valentin Leflaive,wine,,750,프랑스,,스파클링 · 샹빠뉴,wine21,true
"발렁땅 르플레브, 오제 레 보뒤흐 20/40 그랑 크뤼",발렁땅 르플레브 Valentin Leflaive,wine,,750,프랑스,,스파클링 · 샹빠뉴,wine21,true
"발렁땅 르플레브, 크라망 레 보브 20/50 그랑 크뤼",발렁땅 르플레브 Valentin Leflaive,wine,,750,프랑스,,스파클링 · 샹빠뉴,wine21,true
"발렁땅 르플레브, 아비즈 레 호슈 20/40 그랑 크뤼",발렁땅 르플레브 Valentin Leflaive,wine,,750,프랑스,,스파클링 · 샹빠뉴,wine21,true
"발렁땅 르플레브, 디지 레 떼흐 루즈 20/40 프리미에 크뤼",발렁땅 르플레브 Valentin Leflaive,wine,,750,프랑스,,스파클링 · 샹빠뉴,wine21,true
"테일러 패스 와인스, 먼치킨 소비뇽 블랑",테일러 패스 와인스 Taylor Pass Wines,wine,,750,뉴질랜드,,화이트 · 말보로,wine21,true
"자비에 비뇽, 오리지날 꼬뜨 뒤 론 블랑",자비에 비뇽  Xavier Vignon,wine,,750,프랑스,,화이트 · 꼬뜨 뒤 론 · 89점,wine21,true
"자비에 비뇽, 오리지날 꼬뜨 뒤 론",자비에 비뇽  Xavier Vignon,wine,,750,프랑스,,레드 · 꼬뜨 뒤 론,wine21,true
"자비에 비뇽, 오리지날 꼬뜨 뒤 론 뀌베 비예이 빈뉴",자비에 비뇽  Xavier Vignon,wine,,750,프랑스,,레드 · 꼬뜨 뒤 론 · 85점,wine21,true
"자비에 비뇽, 오리지날 바케라스",자비에 비뇽  Xavier Vignon,wine,,750,프랑스,,레드 · 꼬뜨 뒤 론,wine21,true
"자비에 비뇽, 오리지날 지공다스",자비에 비뇽  Xavier Vignon,wine,,750,프랑스,,레드 · 꼬뜨 뒤 론 · 91점,wine21,true
"자비에 비뇽, 달링 뀌베 아노님 샤또뇌프 뒤 파프 블랑",자비에 비뇽  Xavier Vignon,wine,,750,프랑스,,화이트 · 샤또네프 뒤 빠쁘,wine21,true
"자비에 비뇽, 달링 뀌베 아노님 샤또뇌프 뒤 파프",자비에 비뇽  Xavier Vignon,wine,,750,프랑스,,레드 · 샤또네프 뒤 빠쁘 · 94점,wine21,true
"자비에 비뇽, 르 쏠레이 꼬뜨 뒤 론 빌라쥬",자비에 비뇽  Xavier Vignon,wine,,750,프랑스,,레드 · 꼬뜨 뒤 론,wine21,true
"자비에 비뇽, 자비에 비뇽, 아르칸 레 자무흐 꼬뜨 뒤 론",자비에 비뇽  Xavier Vignon,wine,,750,프랑스,,레드 · 꼬뜨 뒤 론 · 94점,wine21,true
"앙드레 브루넬, 샤또네프 뒤 파프 '레 까이유'",도멘 앙드레 부르넬 Domaine Andre Brunel,wine,,750,프랑스,,레드 · 샤또네프 뒤 빠쁘 · 94.2점,wine21,true
"앙드레 브루넬, 꼬뜨 뒤 론 '뀌베 에스트-웨스트'",도멘 앙드레 부르넬 Domaine Andre Brunel,wine,,750,프랑스,,레드 · 꼬뜨 뒤 론 · 91점,wine21,true
샴페인 벨레르망 브륏 프레스티지,샴페인 메종 뢰르 Champagne Maison Lheureux,wine,,750,프랑스,,스파클링 · 샹빠뉴,wine21,true
라 쁘띠뜨 삐에르 루즈,GCF 그룹 GCF Group,wine,,750,프랑스,,레드 · 랑그독 루씨용,wine21,true
라 쁘띠뜨 삐에르 블랑,GCF 그룹 GCF Group,wine,,750,프랑스,,화이트 · 꼬뜨 드 가스꼬뉴,wine21,true
바롱 드 로스베르그 브륏,GCF 그룹 GCF Group,wine,,750,프랑스,,스파클링,wine21,true
"뮤리엘, 뮤리엘 리제르바 레알 소시에다드 챔피언스 리그",뮤리엘 그룹 Muriel Group,wine,,750,스페인,,레드 · 리오하 · 92.3점,wine21,true
"뮤리엘, 뮤리엘 크리안자 레알 소시에다드",뮤리엘 그룹 Muriel Group,wine,,750,스페인,,레드 · 리오하 · 90.3점,wine21,true
"엘 에스테코, 올드바인 토론테스",엘 에스테코 El Esteco,wine,,750,아르헨티나,,화이트 · 살타 · 93.5점,wine21,true
"레오네 데 카스트리스, 돈나 리사 말바시아 비앙카",레오네 데 카스트리스 Leone de Castris,wine,,750,이탈리아,,화이트 · 뿔리아,wine21,true
"레오네 데 카스트리스, 마이아나 살리체 살렌티노 네그로 아마로 로쏘 DOC",레오네 데 카스트리스 Leone de Castris,wine,,750,이탈리아,,레드 · 뿔리아 · 87.5점,wine21,true
더 라인 샤도네이,피오 디 솔 Fior di Sole,wine,,750,미국,,화이트 · 캘리포니아,wine21,true
더 라인 카베르네 소비뇽,피오 디 솔 Fior di Sole,wine,,750,미국,,레드 · 캘리포니아,wine21,true
"아스카넬리, 사페라비",아스카넬리 Askaneli,wine,,750,조지아,,레드 · 카헤티,wine21,true
"샤또 무크라니, 치네불리",샤또 무크라니 Chateau Mukhrani,wine,,750,조지아,,화이트 · 카헤티,wine21,true
"네크레시 에스테이트, 르카치텔리 티바니",네크레시 에스테이트 Nekresi Estate,wine,,750,조지아,,화이트 · 카헤티,wine21,true
"보시오, 스파지오 망고 모스카토",보시오 패밀리 이스테이트 Bosio Family Estates srl [B2B],wine,,750,이탈리아,,화이트 · 피에몬테,wine21,true
"발레 블랑쉐, 비오니에",발레 블랑쉐 Vallee Blanche,wine,,750,프랑스,,화이트 · 랑그독 루씨용,wine21,true
"율리우스스피탈, 뷔르츠베르거 슈패트부루군더 트로켄",율리우스스피탈 Stiftung Juliusspital,wine,,750,독일,,레드 · 프랑켄,wine21,true
"아우란틴, 샤도네이",아우란틴 Aulantin,wine,,750,칠레,,화이트 · 센트럴 밸리,wine21,true
"아우란틴, 까베르네 쇼비뇽",아우란틴 Aulantin,wine,,750,칠레,,레드 · 센트럴 밸리,wine21,true
"세더버그, 쇼비뇽 블랑",세더버그 Cederberg,wine,,750,남아프리카,,화이트,wine21,true
"세더버그, 까베르네 쇼비뇽",세더버그 Cederberg,wine,,750,남아프리카,,레드,wine21,true
"율리우스스피탈, 뷔르츠베르거 리슬링 트로켄",율리우스스피탈 Stiftung Juliusspital,wine,,750,독일,,화이트 · 프랑켄,wine21,true
"율리우스스피탈, 뷔르츠베르거 리슬링 까비넷",율리우스스피탈 Stiftung Juliusspital,wine,,750,독일,,화이트 · 프랑켄,wine21,true
"이 본죠르노, 수수마니엘로 살렌토 로쏘",이 본죠르노 I Buongiorno,wine,,750,이탈리아,,레드 · 뿔리아,wine21,true
"이 본죠르,노 네그로아마로 살렌토 로쏘",이 본죠르노 I Buongiorno,wine,,750,이탈리아,,레드 · 뿔리아,wine21,true
"이 본죠르노, 프리미티보 살렌토 로쏘",이 본죠르노 I Buongiorno,wine,,750,이탈리아,,레드 · 뿔리아,wine21,true
"이 본죠르,노 피아노 살렌토 비앙코",이 본죠르노 I Buongiorno,wine,,750,이탈리아,,화이트 · 뿔리아,wine21,true
"이 본죠르노, 아다이 살렌토 말바지아 비앙코",이 본죠르노 I Buongiorno,wine,,750,이탈리아,,화이트 · 뿔리아,wine21,true
"루이지 리게띠, 카피텔 드 로아리 아마로네 델라 발폴리첼라",루이지 리게띠 Luigi Righetti,wine,,750,이탈리아,,레드 · 발폴리첼라,wine21,true
"로레단 가스파리니, 프로세코 브룻",콘테 로레단 가스파리니 Conte Loredan Gasparini,wine,,750,이탈리아,,스파클링 · 베네토,wine21,true
"헌터스, 샤도네이",헌터스 와이너리 Hunter's WInery,wine,,750,뉴질랜드,,화이트 · 말보로,wine21,true
"피츠 퓨어, 까베르네 쇼비뇽",피츠 퓨어 와인 Pete's Pure Wine,wine,,750,호주,,레드 · 머레이 달링,wine21,true
"프라텔리 레벨로, 린시에메",프라텔리 레벨로 Fratelli Revello,wine,,750,이탈리아,,레드 · 랑게,wine21,true
"지아니 마샤렐리, 마리나 시베틱 트레비아노 다부르쪼",지아니 마샤렐리 Gianni Masciarelli,wine,,750,이탈리아,,화이트 · 아브루쪼,wine21,true
"지아니 마샤렐리, 마리나 시베틱 샤르도네",지아니 마샤렐리 Gianni Masciarelli,wine,,750,이탈리아,,화이트 · 아브루쪼,wine21,true
"보비오, 바롤로 '파루씨'",보비오 Bovio,wine,,750,이탈리아,,레드 · 라 모라,wine21,true
"보비오, 바롤로 '아르보리나'",보비오 Bovio,wine,,750,이탈리아,,레드 · 라 모라,wine21,true
"발로리, 체라수올로 다부르쪼 비오",발로리 Valori,wine,,750,이탈리아,,레드 · 아브루쪼,wine21,true
"리날디, 핑크",리날디 비니 Rinaldi Vini,wine,,750,이탈리아,,로제 · 아스티,wine21,true
"알로이스 라게더, '크라푸스' 피노 누아",알로이스 라게더 Alois Lageder,wine,,750,이탈리아,,레드 · 트렌티노-알토 아디제,wine21,true
알로이스 라게더 '암 샌드' 게뷔르츠트라미너,알로이스 라게더 Alois Lageder,wine,,750,이탈리아,,화이트 · 트렌티노-알토 아디제,wine21,true
알로이스 라게더 '가운' 샤르도네,알로이스 라게더 Alois Lageder,wine,,750,이탈리아,,화이트 · 트렌티노-알토 아디제,wine21,true
알로이스 라게더 클래시컬 게뷔르츠트라미너,알로이스 라게더 Alois Lageder,wine,,750,이탈리아,,화이트 · 트렌티노-알토 아디제,wine21,true
"도멘 산타 뒤크, 지공다스 끌로 데리에르 비에이유",도멘 산타 뒤크 Domaine Santa Duc,wine,,750,프랑스,,레드 · 지공다스,wine21,true
"도멘 산타 뒤크, 지공다스 레 오뜨 가리게",도멘 산타 뒤크 Domaine Santa Duc,wine,,750,프랑스,,레드 · 지공다스,wine21,true
"도멘 산타 뒤크, 샤또네프 뒤 파프 하베무스 파팜",도멘 산타 뒤크 Domaine Santa Duc,wine,,750,프랑스,,레드 · 샤또네프 뒤 빠쁘,wine21,true
"도멘 산타 뒤크, 샤또네프 뒤 파프 레 쌩 비에르쥬",도멘 산타 뒤크 Domaine Santa Duc,wine,,750,프랑스,,레드 · 샤또네프 뒤 빠쁘,wine21,true
"다가즈, 이타티노 생소",다가즈 Dagaz,wine,,750,칠레,,레드 · 코엘레무,wine21,true
"오스카 허스만, 오01 리즐링 세미 스위트",오스카 허스만 Oscar Haussmann,wine,,750,독일,,화이트 · 라인헤센,wine21,true
"실버 하이츠, 더 서밋",실버 하이츠 와이너리 Silver Heights Winery,wine,,750,중국,,레드 · 닝샤,wine21,true
"실버 하이츠, 지아유안 마르셀란",실버 하이츠 와이너리 Silver Heights Winery,wine,,750,중국,,레드 · 닝샤,wine21,true
"실버 하이츠, 더 라스트 워리어 레드",실버 하이츠 와이너리 Silver Heights Winery,wine,,750,중국,,레드 · 닝샤,wine21,true
"오드펠, 오르자다 샤도네이",오드펠 Odfjell Vineyards,wine,,750,칠레,,화이트 · 산 안토니오 밸리,wine21,true
"저스틴 지라르댕, 상트네 레 테라세 드 비보 블랑",저스틴 지라르댕 Justin Girardin,wine,,750,프랑스,,화이트 · 상트네,wine21,true
"나이팀버, 1086 바이 나이팀버 화이트",나이팀버 Nyetimber,wine,,750,영국,,스파클링 · 93.5점,wine21,true
"나이팀버, 틸링턴 싱글 빈야드",나이팀버 Nyetimber,wine,,750,영국,,스파클링 · 92.7점,wine21,true
"보아 드 라 빈, 윌라멧 밸리 피노 누아",보아 드 라 빈 Voix de la Vigne,wine,,750,미국,,레드 · 윌라메트 밸리,wine21,true
"나이팀버, 블랑 드 블랑",나이팀버 Nyetimber,wine,,750,영국,,스파클링 · 95.7점,wine21,true
"보아 드 라 빈, 윌라멧 밸리 샤르도네",보아 드 라 빈 Voix de la Vigne,wine,,750,미국,,화이트 · 윌라메트 밸리,wine21,true
"나이팀버, 로제",나이팀버 Nyetimber,wine,,750,영국,,스파클링 · 92.7점,wine21,true
"나이팀버, 클래식 뀌베",나이팀버 Nyetimber,wine,,750,영국,,스파클링 · 91.5점,wine21,true
"샤토 생 미셸, 컬럼비아 밸리 소비뇽 블랑",샤토 생미셸 Chateau Ste.Michelle,wine,,750,미국,,화이트 · 콜롬비아 밸리 · 89점,wine21,true
"라비니아, 에올라 힐즈 샤르도네",라비니아 와인즈 Lavinea Wines,wine,,750,미국,,화이트 · 윌라메트 밸리,wine21,true
"라비니아, 에올라 힐즈 피노 누아",라비니아 와인즈 Lavinea Wines,wine,,750,미국,,레드 · 윌라메트 밸리,wine21,true
"테 파 와인, 테파 오케 소비뇽블랑",테 파 와인 Te Pa Wine,wine,,750,뉴질랜드,,화이트 · 말보로,wine21,true
